Number of Records,Agency Name,City,Distinct Users Non Lupa,Outlier Payments As A Percent Of Medicare Payment Amount Non Lupa,Provider Id,State,Street Address,Total Episodes Non Lupa,Total Hha Charge Amount Non Lupa,Total Hha Medicare Payment Amount For Lupas,Total Hha Medicare Payment Amount Non Lupa,Total Hha Medicare Standard Payment Amount Non Lupa,Total Lupa Episodes,Zip Code
1,MAXIMUM HOME HEALTH LLC,WESLACO,120,2,457985,TX,1609 E DAVENPORT,290,815478,,659255,751228,,78596
1,M B CARE PLLC,EL PASO,82,2,457989,TX,4150 RIO BRAVO SUITE 217,353,615201,,655606,753192,,79902
1,BAPTIST HOME HEALTH AND HOSPICE,SAN ANGELO,71,2,458102,TX,902 NORTH MAIN,107,294904,,258549,297582,,76903
1,NORTH RUNNELS HOME HEALTH AGENCY,WINTERS,104,2,458191,TX,7571 STATE HIGHWAY 153,357,695595,,821153,933965,,79567
1,INTERIM HEALTHCARE OF QUANAH,QUANAH,87,2,458218,TX,307 GREEN STREET,231,427495,,460664,531299,,79252
1,NEIGHBORHOOD HOME HEALTH SERVICES,HARLINGEN,284,2,459115,TX,624 ED CAREY DRIVE,717,1827574,,1895295,2107176,,78550
1,GOLDEN PLAINS HOME CARE,BORGER,108,2,459286,TX,100 MEDICAL DRIVE,163,701681,,395041,451913,,79007
1,ANGEL CARE HOME HEALTH SERVICES INC,GRAND PRAIRIE,24,2,459412,TX,1839 SOUTH CARRIER PARKWAY,93,164575,,211600,213327,,75051
1,HEALTHSOUTH HOME CARE,SANDY,112,2,467077,UT,8074 SOUTH 1300 EAST,155,781723,,541605,582493,,84094
1,BURCH CREEK HOMECARE,OGDEN,28,2,467246,UT,1496 EAST 5600 SOUTH,56,133300,,125220,135059,,84403
1,MOUNTAIN REGION HOMECARE,BOUNTIFUL,47,2,467321,UT,415 MEDICAL DRIVE SUITE C102,104,335771,,344959,369804,,84010
1,ALLIANCE HOME HEALTH OF SOUTHERN UTAH,ST GEORGE,56,2,467327,UT,"491 EAST RIVERSIDE DRIVE, SUITE 3B",81,311003,,317383,344496,,84790
1,ACTUAL CARE HOME HEALTH SERVICES,LEESBURG,34,2,497567,VA,19455 DEERFIELD AVE SUITE 310,47,105320,,136815,129203,,20176
1,THERAPEUTIC ALLIANCE HOME HEALTH SERVICES,ALEXANDRIA,25,2,497659,VA,5252 CHEROKEE AVE SUITE 220,31,95505,,124258,118048,,22312
1,FIVE STAR HOME HEALTH CARE,CHANTILLY,101,2,497678,VA,"4500 SOUTHGATE PLACE, SUITE 200",128,466370,,538249,507694,,20151
1,"AMERICA'S NURSING, INC",ANNANDALE,37,2,497692,VA,"4216 EVERGREEN LANE, SUITES 134 & 124",66,210189,,239176,229791,,22003
1,"RESCARE HOME CARE WISCONSIN, INC",LA CROSSE,17,2,527281,WI,1425-B STATE HWY 16,18,900,,51430,51376,,54601
1,ADVANTAGE HOME HEALTH SERVICES,LOS ANGELES,124,2,557700,CA,1200 WILSHIRE BLVD SUITE 530,186,441201,,577483,487208,,90017
1,VIP HOME HEALTH CARE AGENCY,ALHAMBRA,36,2,557797,CA,1224 SOUTH GARFIELD AVENUE  #204,135,434248,,343199,291526,,91801
1,MDS CHOICE HOME HEALTH INC,SILSBEE,80,2,673196,TX,1460 NORTH 5TH STREET,283,718829,,640419,718967,,77656
1,ROLLING PLAINS HOME HEALTH,SWEETWATER,76,2,677027,TX,200 EAST ARIZONA,109,243558,,231267,264431,,79556
1,WE CARE HOME HEALTH SERVICES INC,MESQUITE,55,2,677808,TX,417 N  BRYAN-BELTLINE ROAD SUITE A,221,645808,,525273,527183,,75149
1,"A & L HEALTH CARE SERVICES, LLC",MISSOURI CITY,57,2,677960,TX,1927 VILLAGE PARK DRIVE,148,520316,,495965,500200,,77489
1,EMEX HOME HEALTH AGENCY INC,HOUSTON,18,2,677972,TX,7457 HARWIN DRIVE SUITE 302,65,98296,,136156,136556,,77036
1,STAMFORD MEMORIAL HOSPITAL HOME HEALTH CARE,STAMFORD,36,2,678089,TX,1601 COLUMBIA STREET,47,79224,,111385,127252,,79553
1,JEBY HEALTH CARE SERVICES INC,LEAGUE CITY,76,2,679176,TX,614 W MAIN ST SUITE D101,274,951596,,867256,885916,,77573
1,VCP HOME HEALTH CARE AGENCY INC,IRVING,62,2,679207,TX,626 NORTH BRITAIN ROAD SUITE A,214,532742,,514183,528040,,75061
1,VITAL POINT CORPORATION,DALLAS,84,2,679241,TX,9535 FOREST LANE SUITE 126,341,708923,,791053,795911,,75243
1,TRINITY HEALTH AND HOME CARE SERVICES LLC,FORT WORTH,59,2,679324,TX,2501 FOREST PARK BLVD SUITE 1,149,303508,,283965,298606,,76110
1,FIVE STAR HEALTHCARE SERVICE INC,HOUSTON,39,2,679356,TX,8306 BALLINA RIDGE COURT,87,171246,,232601,232929,,77083
1,INTERIM HEALTHCARE OF DALLAS LP,DALLAS,17,2,679384,TX,12750 MERIT DR SUITE 110,29,59396,,75637,76083,,75251
1,ESSENCE HOMEHEALTH,ADDISON,185,2,679388,TX,14677 MIDWAY RD STE 120,356,717950,,744019,768967,,75001
1,HEALING ANGEL HEALTH CARE INC,WESLACO,67,2,679430,TX,415 S INTERNATIONAL BLVD STE 2,302,543880,,660573,734155,,78596
1,AMISTAD HOME HEALTH INC,LAREDO,170,2,679491,TX,5702 MCPHERSON STE 8B,497,1374683,,1275710,1525922,,78041
1,TRANSCARE,RICHMOND,99,2,679508,TX,5011 MOURNING DOVE DR,458,1243138,,1104472,1106559,,77469
1,UNDERWOOD HOME HEALTH SERVICES LLC,HILLSBORO,71,2,679573,TX,101 EAST FRANKLIN STREET,297,1311958,,601776,687806,,76645
1,EDICARE PROFESSIONAL HEALTHCARE SERVICES INC,HOUSTON,19,2,679585,TX,"2000 DAIRY ASHFORD STE 305,",70,164396,,165752,166226,,77077
1,FRIENDSHIP HOME HEALTH AGENCY,LEWISVILLE,41,2,679605,TX,190 NORTH STEMMONS FREEWAY SUITE 201,122,210549,,264630,267827,,75067
1,A+ MEDICS SERVICES  INC,HOUSTON,21,2,679643,TX,12000 WESTHEIMER STE 105,75,211713,,196669,196012,,77077
1,AABLE HOMEHEALTH SERVICES INC,PLANO,23,2,679672,TX,301 WEST PARKER ROAD SUITE 219,53,192185,,141553,142308,,75023
1,PADEZ HOME HEALTH INC,DALLAS,72,2,679674,TX,8111 LBJ FREEWAY SUITE 1460,227,434057,,511917,516681,,75251
1,CONTINUITY CARE HOME HEALTH AGENCY LLC,KINGWOOD,104,2,679744,TX,1210 HAMBLEN ROAD SUITE 600,314,779840,,831532,844846,,77339
1,DULCE ESPERANZA HOME HEALTH CARE LLC,MISSION,169,2,743106,TX,2509 EAST 2 MILE LINE,622,1463501,,1563804,1745014,,78574
1,AZZA HOME HEALTH CARE AGENCY,ARLINGTON,41,2,743126,TX,6501 NICOLE WAY,143,375520,,330945,336149,,76002
1,CAREPOINT HEALTH INC,HOUSTON,92,2,747011,TX,7324 SOUTHWEST FRWY STE 540,352,870985,,1026293,1080317,,77074
1,FREEDOM HEALTHCARE INC,MCALLEN,45,2,747029,TX,3800 W XENOPS,70,207838,,202346,224813,,78504
1,AVIDA HOME HEALTH INC,EL PASO,87,2,747056,TX,2211 E MISSOURI STE W101,328,1495183,,1108899,1259700,,79903
1,CALVARY HEALTH CARE INC,DALLAS,74,2,747092,TX,8500 N STEMMONS FRWY SUITE 4050,342,467085,,762979,769461,,75247
1,BETTER OPTIONS HOMECARE SERVICES INC,GARLAND,22,2,747108,TX,310 EAST IH 30,82,137183,,190167,192397,,75043
1,AVAIL HOME HEALTH SERVICES LLC,DALLAS,78,2,747175,TX,5925 FOREST LANE SUITE 510,249,525560,,539776,546021,,75230
1,BUEN PASTOR HOME HEALTHCARE INC,EL PASO,175,2,747260,TX,9900 MONTANA SUITE C8,482,1460872,,1189635,1351406,,79925
1,ARK ABOVE HOME HEALTH AGENCY LLC,DALLAS,66,2,747289,TX,5409 N JIM MILLER RD STE 203B,295,1345984,,630444,634920,,75227
1,HEBRON HEALTHCARE SERVICES INC,MURPHY,54,2,747304,TX,501 AVALANCHE DR,156,367324,,410694,415467,,75094
1,HEALING EXPERTS HOME HEALTH LLC,LAREDO,195,2,747374,TX,2412 JACAMAN RD UNIT 102,568,2176528,,1530338,1875449,,78045
1,FIRST AIDE HOME CARE LLC,LAREDO,123,2,747382,TX,1617 CHACON STREET,461,1130071,,1099467,1358212,,78043
1,MESQUITE HOME HEALTH LLC,SAN BENITO,81,2,747425,TX,724 N SAM HOUSTON BLVD,155,295273,,341841,381298,,78586
1,COMPLETE NURSE SOLUTIONS LLC,MONTGOMERY,64,2,747426,TX,232 FOREST PEAK WAY,207,937478,,616304,617757,,77316
1,SHEPHERD PERSONAL HOME HEALTH,MISSOURI CITY,49,2,747429,TX,1806 CRESCENT OAK DR,132,345570,,373109,381503,,77459
1,OASIS HOME HEALTH,EL PASO,76,2,747463,TX,7806 GATEWAY BLVD E SUITE 102,256,890071,,585634,665671,,79915
1,ASPIRA HOME HEALTH,KELLER,95,2,747473,TX,1866 KELLER PARKWAY SUITE B,247,1037142,,735661,753356,,76248
1,STARCREST HEALTHCARE SERVICES,CARROLLTON,28,2,747546,TX,2625 N JOSEY LANE SUITE 102,103,162712,,203064,205808,,75007
1,ODYSSEY PRIMARY HOMECARE INC,EDINBURG,107,2,747593,TX,1939 W OWASSA,193,647931,,452017,506692,,78539
1,GRACIOUS CARE HEALTH SERVICES INC,WYLIE,11,2,747599,TX,3503 SPIREA DRIVE,34,41502,,74223,75333,,75098
1,INTEGRIS HOME HEALTH CARE LLC,DALLAS,24,2,747682,TX,2735 VILLA CREEK DR STE 142,47,139954,,138210,140616,,75234
1,HILLCREST HOME HEALTH,DALLAS,88,2,747700,TX,13140 COIT ROAD STE 440,246,779067,,630300,632157,,75240
1,MIRACLE HANDS HEALTHCARE SERVICES CORPORATION,HOUSTON,32,2,747763,TX,7100 REGENCY SQUARE SUITE #183,71,174639,,159993,166942,,77036
1,UNLIMITED HOMECARE SERVICES,ARCADIA,71,2,59163,CA,"159 E HUNTINGTON DRIVE, UNIT 4",193,477130,0,704086,593188,0,91006
1,AMG HOME HEALTH CARE INC,SIMI VALLEY,256,2,59380,CA,"5924 E LOS ANGELES AVE,  STE U",305,609000,0,1158192,1009419,0,93063
1,"ARGUS HOME HEALTH, INC",VAN NUYS,101,2,59432,CA,"13746 VICTORY BOULEVARD, SUITE 215",138,309721,0,479933,406309,0,91401
1,"EGEIA HOME HEALTH, INC.",GLENDALE,93,2,59445,CA,1101 E. BROADWAY AVENUE SUITE 102,124,215511,0,369561,312452,0,91205
1,"BEST QUALITY HOME HEALTH CARE, INC",GLENDALE,70,2,59472,CA,"318 NORTH BRAND BLVD, SUITE D",113,294846,0,457367,385578,0,91203
1,BAYSHORE HOME HEALTH CARE INC,TAMPA,14,2,103155,FL,8019 N HIMES AVE STE 103,17,55070,0,61436,66403,0,33614
1,"SERVICES AND CARE AT HOME, INC.",MIAMI,20,2,107721,FL,10250 SW 56 ST   STE D103,32,64640,0,103966,102800,0,33165
1,PARADISE HOME HEALTH INC,MIAMI,315,2,108464,FL,4155 SW 130TH AVENUE SUITE 114,414,882700,0,2078078,2045008,0,33175
1,L MEDICAL CENTER INC,MIAMI,177,2,108487,FL,"5040 NW 7TH ST, STE 670",286,540601,0,1375436,1347061,0,33126
1,MEGA HOME HEALTH CARE,MIAMI,360,2,108495,FL,6741 CORAL WAY STE 38,420,882430,0,2083791,2047193,0,33155
1,TRINITY SENIOR CARE INC,MIAMI,303,2,109075,FL,14850 SW 26TH ST STE 115,538,1153532,0,3007698,2962929,0,33185
1,AMC HOME HEALTH INC,DORAL,173,2,109105,FL,10620 NW 27 STREET UNIT D-201,232,475601,0,1210536,1186463,0,33172
1,"VENTUS HOME HEALTH, LLC",MIAMI,454,2,109123,FL,7175 SW 8TH ST STE 212,506,971410,0,2637772,2603547,0,33144
1,"TITE HOME HEALTH CARE, INC.",MIAMI,538,2,109163,FL,175 FONTAINEBLEAU BLVD STE 2-A5,725,1686603,0,4113581,4036138,0,33172
1,STAR LIGHT HEALTH CARE AGENCY INC,DORAL,344,2,109185,FL,10620 NW 27TH ST D101,564,1143902,0,2959118,2913097,0,33172
1,PLAYA AZUL HOME HEALTH CARE INC,MIAMI,431,2,109216,FL,945 SW 87 AVE,504,948900,0,2577452,2547097,0,33174
1,STATE 27 HOME HEALTH SERVICES LLC,MIAMI,432,2,109261,FL,3970 WEST FLAGLER ST SUITE 103,551,1132900,0,2659717,2618769,0,33134
1,"NEW LIFE HOME HEALTH AGENCY, INC",MIAMI LAKES,101,2,109306,FL,7900 NW 155TH ST STE 108,102,234760,0,544188,537262,0,33016
1,A-SUPERIOR HOME HEALTH AGENCY INC,MIAMI LAKES,469,2,109352,FL,9766 SW 24TH ST STE 22,549,1581003,0,2995708,2939675,0,33014
1,STATEWIDE HOME HEALTHCARE INC,MIAMI,516,2,109393,FL,815 NW 57TH AVE STE 204,654,810883,0,3642682,3577210,0,33172
1,EL MERCY FLORIDA LLC,MIAMI,303,2,109490,FL,14750 SW 26 ST #204,367,881425,0,1920194,1884925,0,33185
1,BERRY SPECIAL HOME HEALTH CARE INC,MIAMI,55,2,109605,FL,10300 SW 72 STREET SUITE 232,83,205068,0,448669,440785,0,33173
1,VERITAS HOME CARE INC,BOYNTON BEACH,60,2,109722,FL,3925 W BOYNTON BCH BLVD STE 103,80,189281,0,289091,296072,0,33436
1,"WE CARE HOME HEALTH, INC",CHICAGO,36,2,147736,IL,10457 S BENSLEY AVENUE,153,556600,0,330471,313644,0,60617
1,"RECOVER HEALTH OF IOWA, INC",CO BLUFFS,36,2,167226,IA,"1509 WEST BROADWAY, SUITE 4",47,171167,0,165103,164756,0,51501
1,LUTHERAN SERVICES IN IOWA INC,DES MOINES,18,2,167240,IA,3116 UNIVERSITY AVENUE,23,67590,0,55342,56248,0,50311
1,"ADVANCED HOME CARE, LLC",MUSCATINE,14,2,167420,IA,"2925 CEDAR STREET, SUITE 3",16,19806,0,42692,47227,0,52761
1,L & C HOME HEALTH AGENCY INC,COLBY,28,2,178055,KS,160 EAST 2ND,75,131611,0,146627,167568,0,67701
1,"RITECHOICE HEALTHCARE SERVICES, LLC",TOLEDO,18,2,368358,OH,"3450 WEST CENTRAL AVENUE, SUITE 126",29,157139,0,108656,117221,0,43606
1,FIRST HOPE HOME CARE AGENCY INC,PHILA,26,2,398195,PA,1213 VINE STREET SUITE 207,53,137444,0,132548,124136,0,19107
1,INTERIM HEALTHCARE OF SE OHIO INC,MOUNDSVILLE,13,2,517136,WV,1601 SECOND STREET,17,36174,0,30268,39166,0,26041
1,NOVUS CURA HEALTHCARE PC,EULESS,30,2,677800,TX,1102 CHESAPEAKE STREET,36,98352,0,97511,100898,0,76040
1,"ASSURANCEJ HOME CARE SERVICES, INC",HOUSTON,17,2,679518,TX,"9894 BISSONNET,  STE  865",27,107103,0,91869,91986,0,77036
1,METRO TEX HEALTHCARE INC,ARLINGTON,25,2,743145,TX,934 NORTH COOPER STREET,87,115732,0,173902,180466,0,76011
1,MERCYFULL HOME HEALTH INC,RICHMOND,145,2,743190,TX,301 SOUTH 9TH STREET #216,550,1924959,0,2644035,2631722,0,77469
1,FRIENDS HEALTH SERVICES,HOUSTON,29,2,747096,TX,9894 BISSONNET SUITE 320,63,570300,0,355722,354538,0,77036
1,METRO PLUS HOME HEALTH CARE,CARROLLTON,59,2,747741,TX,1433 PRAIRIE DRIVE,71,440207,0,252637,262713,0,75007
1,CLEVELAND COUNTY HEALTH UNIT,RISON,29,2,47873,AR,409 EAST MAGNOLIA STREET,50,160599,1830,113331,135563,11,71665
1,INTERLINK HOME HEALTH,LA HABRA,82,2,58098,CA,"2501 LA HABRA BLVD, SUITE 4",102,318367,5258,348919,298509,11,90631
1,ADVANTAGE HOME HEALTH CARE GENERAL SERVICES INC,CASSELBERRY,142,2,109049,FL,1015 STATE ROAD 436 SUITE 209,481,1032079,3806,1337464,1434498,11,32707
1,CONCEPTS IN ELDERCARE,BOCA RATON,126,2,109539,FL,455 NW 35 STREET SUITE 102,221,509755,3723,697448,735970,11,33431
1,"BAYADA HOME HEALTH CARE, INC",AUBURNDALE,82,2,227551,MA,"2000 COMMONWEALTH AVE, SUITE 320",135,457074,3752,475237,419218,11,02466
1,PARKER JEWISH INST FOR HEALTH CARE & REHAB LTHHCP,NEW HYDE PARK,193,2,337213,NY,1 DELAWARE DRIVE SUITE 104,224,667791,4607,778944,643832,11,11042
1,CLEARFIELD COMMUNITY NURSES,CLEARFIELD,69,2,397728,PA,1120 SOUTH 2ND STREET,137,371456,2826,328833,365081,11,16830
1,ABUNDANT HEALTH CARE SERVICES,MCALLEN,163,2,459311,TX,1305 EAST NOLANA SUITE B & C,252,632636,3109,741585,823399,11,78504
1,MORNINGSTAR HOME HEALTHCARE SERVICES,BEDFORD,127,2,677569,TX,2012 BEDFORD ROAD,328,1080752,2848,1128891,1163415,11,76021
1,K & K SUPPORT SERVICES,LUFKIN,95,2,677957,TX,412 N FIRST ST,321,983949,3212,833191,959136,11,75901
1,AADI  HOME  HEALTH,CORPUS CHRISTI,208,2,679617,TX,3518 SO ALAMEDA,751,1999921,3137,1666102,1867164,11,78411
1,E CARE HOME HEALTH SERVICES INC,DALLAS,95,2,747182,TX,10935 ESTATE LN STE 124,377,776834,3439,823262,829940,11,75238
1,HEALTH RELATED SERVICES INC,GALVESTON,27,2,747343,TX,1020 10TH STREET,55,93368,4562,144974,145076,11,77550
1,RELIEF HOME HEALTHCARE SERVICES INC,GARLAND,54,2,747415,TX,4907 BURLINGAME DR,167,391775,3933,374751,379750,11,75043
1,QUALITY CONCEPT INC,ALLEN,39,2,747471,TX,2043 YUKON COURT,137,254262,4008,289843,292512,11,75013
1,"CROSS CARE, INC",LOS ANGELES,144,2,59383,CA,"4055 WILSHIRE BLVD, SUITE 205",180,407912,4313,616155,523061,12,90010
1,ACCLAIM HOME CARE SERVICES INC,LAUDERDALE LAKES,76,2,109708,FL,3500 N SR 7 SUITE 202,117,358212,4598,360390,348661,12,33319
1,"QUANTUM HEALTHCARE SERVICES, INC",OLYMPIA FIELDS,58,2,147967,IL,"2555 LINCOLN HWY, STE 202",222,462406,3041,440229,420921,12,60461
1,GUTHRIE COUNTY PHNS,GUTHRIE CENTER,63,2,167108,IA,2002 STATE STREET,98,182617,4708,206809,212086,12,50115
1,COKATO MANOR HOME HEALTH CARE,COKATO,41,2,248058,MN,511 COKATO STREET NORTHWEST,49,134380,5511,100659,91022,12,55321
1,COMMUNITY HEALTH PROFESSIONALS OF ADA,ADA,104,2,367331,OH,1200 SOUTH MAIN STREET,134,363782,3459,373738,409121,12,45810
1,VILLAGE IN PLACE SERVICES A HOME HEALTHCARE PROVID,MARTINSBURG,49,2,398133,PA,439 A SOUTH MARKET STREET,60,136826,4725,149388,163715,12,16662
1,MEDICAL INNOVATIONS HOME HEALTH CARE,PHARR,211,2,458060,TX,702 WEST EXPRESSWAY 83 SUITE D,729,2272375,3087,1931712,2151397,12,78577
1,GUARDIAN ANGEL HOME HEALTH CARE,SANTA FE,149,2,677977,TX,13246 HIGHWAY 6,468,1382697,4321,1276087,1281688,12,77510
1,BAY VIEW HOME HEALTH SERVICES,BAYTOWN,117,2,679010,TX,7714 A HWY 146,330,819132,3737,821782,819047,12,77523
1,ASC HEALTHCARE INC,MCALLEN,119,2,679367,TX,3703 NORTH WARE ROAD,476,1216452,3197,1021483,1143516,12,78501
1,CHAMPION HEALTH CARE,EDINBURG,97,2,679554,TX,905 N SUGAR RD SUITE M,450,739662,3207,838956,939899,12,78539
1,TRIO HOME CARE,DENTON,77,2,747630,TX,210 S ELM STREET STE 102,182,450092,3936,458821,471222,12,76201
1,NURSING SOLUTIONS,PHOENIX,107,2,37162,AZ,"15255 NORTH 40TH STREET, BUILDING 6, SUITE 141",150,421553,5658,439437,423043,13,85032
1,"VICTORVILLE HOME HEALTH AGENCY SERVICES, LLC",VICTORVILLE,33,2,58358,CA,14075 HESPERIA ROAD SUITE 204B,62,483757,4505,209499,189321,13,92392
1,"SERENITY HOME HEALTH CARE, INC",WOODLAND HILLS,351,2,59245,CA,"20335 VENTURA BLVD, SUITE 105",660,1628298,5401,2258832,1911546,13,91364
1,TOUCHSTONE HOME HEALTH LLC,GREELEY,148,2,67461,CO,5312 W 9TH STREET DRIVE SUITE 120,185,370179,6210,519897,534990,13,80634
1,GENTIVA HEALTH SERVICES,RIVERVIEW,209,2,107565,FL,2906 FALKENBERG RD,257,936504,4952,885410,954164,13,33578
1,"HOME TOUCH HEALTHCARE, INC",OSWEGO,88,2,148134,IL,"2015 US HIGHWAY 34, STE 1",164,344399,4391,470167,458595,13,60543
1,"ACTS HOME HEALTH CARE, INC.",GRETNA,29,2,197461,LA,"252 HECTOR AVENUE, STE A",57,125012,3745,135825,147495,13,70056
1,AUBURN VNA HEALTH NETWORK,AUBURN,71,2,227179,MA,191 PAKACHOAG STREET,77,174660,5325,232301,210499,13,01501
1,RANDOLPH COUNTY HEALTH DEPARTMENT,MOBERLY,68,2,267086,MO,P O BOX 488,89,221386,4465,209308,246162,13,65270
1,PINTLER HOME HEALTH,ANACONDA,67,2,277093,MT,118 EAST SEVENTH ST STE 1A,92,403419,3717,254235,274790,13,59711
1,HOPE HOME HEALTH LLC,LAS VEGAS,151,2,297122,NV,1401 S ARVILLE STREET SUITE G,481,966990,5558,1164308,995957,13,89102
1,OASIS HOME HEALTHCARE INC,ASHBURN,124,2,497631,VA,"44121 HARRY BYRD HIGHWAY, SUITE 180",172,328799,4621,571454,541526,13,20147
1,ACCESS HOME CARE LLC,AFTON,66,2,537073,WY,878 N WASHINGTON,107,378719,4179,350871,359787,13,83310
1,BROOKDALE HOME HEALTH,COVINA,186,2,557696,CA,368 EAST ROWLAND AVENUE,258,902791,4838,1167117,992694,13,91723
1,BASIC NURSING SERVICES INC,SAN ANTONIO,134,2,678333,TX,5411 JACKWOOD DRIVE,372,638958,3574,820255,935813,13,78238
1,PASOS HOME HEALTH INC,EL PASO,119,2,678341,TX,6028 SURETY DRIVE,240,1138798,3942,672433,761044,13,79905
1,LIBERTY HOME HEALTH CARE SERVICES PC,DALLAS,82,2,679262,TX,2727 LBJ FREEWAY SUITE 308,140,630311,3363,422146,426528,13,75234
1,HEALTH CARE DYNAMICS INC,BUNA,57,2,679403,TX,633 STATE HWY 62,196,507987,3436,393840,448550,13,77612
1,FACE TO FACE HEALTHCARE SERVICES  LLC,HOUSTON,63,2,679763,TX,2616 SOUTH LOOP WEST STE 300,135,892252,4021,455204,458237,13,77054
1,CARROLL COUNTY HEALTH UNIT,BERRYVILLE,39,2,47805,AR,402 HAILEY ROAD,64,181896,3999,129716,157667,14,72616
1,ISIS HOME HEALTH CARE,TUJUNGA,213,2,59169,CA,"7728 FOOTHILL BLVD, UNIT B",263,598994,3957,1081978,908914,14,91042
1,HUMAN TOUCH HOME HEALTH CARE AGENCY INC GRAND JUNC,GRAND JUNCTION,53,2,67272,CO,2478 PATTERSON RD #10,96,200870,5533,208886,218278,14,81505
1,NURSING PLUS INC,MIAMI GARDENS,134,2,108272,FL,18441 NW 2ND AVENUE STE 219,217,463936,4195,678581,667909,14,33169
1,"FIRST HOME HEALTH CARE SERVICES, LLC",MIDLOTHIAN,52,2,147833,IL,14730 KILBOURN,167,493857,3734,417700,397564,14,60445
1,SUPREME HOME CARE & REHAB,SOUTHFIELD,74,2,237609,MI,"22511 TELEGRAPH ROAD, SUITE 101",98,188987,4661,310613,322621,14,48034
1,PROFICIENT HOME HEALTH CARE SERVICES INC,MESQUITE,113,2,457875,TX,4224 WOODBLUFF DR,322,739932,5553,802743,816967,14,75150
1,MAYO CLINIC HS FRANCISCAN HOME CARE,LA CROSSE,100,2,527156,WI,212 S 11TH ST,126,487073,5498,377841,375545,14,54601
1,BRIO HOME HEALTH AGENCY LLC,ELSA,87,2,679586,TX,425 EDINBURG AVE,237,404982,4084,560694,627125,14,78543
1,DEPENDABLE HOME HEALTH - NOGALES,NOGALES,95,2,37129,AZ,"857 WEST BELL ROAD, SUITE 7",138,298170,5304,331747,340178,15,85621
1,GRAPEVINE HOME HEALTH SERVICES INC,RANCHO CUCAMONGA,110,2,59182,CA,8350 ARCHIBALD AVENUE SUITE #218,163,300397,4648,427527,382432,15,91730
1,"TOP CHOICE HOME HEALTHCARE, INC.",BURBANK,214,2,59288,CA,"539 N GLENOAKS BLVD, STE 201",338,847544,5500,1236214,1045409,15,91502
1,BERLIN VISITING NURSE ASSOCIATION,BERLIN,152,2,77020,CT,240 KENSINGTON RD,196,433313,6588,609033,568411,15,06037
1,"ATTENTIVE HOME HEALTH SERVICES, LLC",STOW,140,2,368195,OH,"4466 DARROW ROAD, SUITE 9",190,576254,5440,637539,683870,15,44224
1,SPARKS REG MEDICAL CENTER HOME HEALTH DEPT,ROLAND,91,2,377622,OK,307-B EAST RAY FINE BLVD,168,438583,4676,400756,475178,15,74954
1,PERSONAL HOME HEALTH CARE,DUNMORE,149,2,398192,PA,1126 MEADE STREET,271,628541,4321,710956,816952,15,18512
1,ST CLAIRE'S HOME HEALTH,HAYWARD,219,2,58492,CA,"27171 CALARAGA AVENUE, SUITE 12",285,807312,7359,1419030,935412,16,94545
1,WAYNE COUNTY PUBLIC HEALTH NURSING SERVICE,CORYDON,66,2,167045,IA,100 EAST SOUTH STREET,227,492040,5510,457608,506392,16,50060
1,CARESOURCE HOME HEALTH,SALT LAKE CITY,94,2,467117,UT,1624 EAST 4500 SOUTH,163,419553,4911,382107,409458,16,84117
1,PRIORITY HOME HEALTH SERVICES,DALLAS,193,2,677520,TX,12160 ABRAMS ROAD SUITE 625,441,1768763,5995,1541122,1560446,16,75243
1,IMS HOME HEALTH CARE INC,DONNA,169,2,678299,TX,303 N SALINAS,464,1322515,4697,1267511,1407795,16,78537
1,SELECT CARE HOME HEALTH INC,CYPRESS,133,2,679170,TX,11803 GRANT ROAD SUITE 203,408,1608550,5196,1554653,1559375,16,77429
1,BATHFOL HEALTH SERVICES INC,HOUSTON,149,2,679798,TX,6138 LINNHAVEN DR,228,392701,5642,535176,574988,16,77072
1,"MONTROSE HOME HEALTHCARE, INC",GLENDALE,205,2,58303,CA,"230 N MARYLAND AVENUE, SUITE 203",282,784475,6600,1177096,996408,17,91206
1,"DIAMOND HOME HEALTH, INC",DIAMOND BAR,298,2,59281,CA,556 N DIAMOND BAR BLVD #109,362,578969,5166,1056127,890795,17,91765
1,INFINITY HOME CARE OF BROWARD,SUNRISE,214,2,108342,FL,4577 NOB HILL RD STE 208,361,1368617,6791,1343950,1294921,17,33351
1,LADY OF THE SEA HOME HEALTH AGENCY,CUT OFF,105,2,197206,LA,200 WEST 134TH PLACE,213,433480,5268,470669,557934,17,70345
1,VIAQUEST HOME CARE,CINCINNATI,83,2,368381,OH,10296 SPRINGFIELD PIKE,162,495000,5116,316382,327747,17,45215
1,RENAISSANCE HOME CARE INC,PITTSBURGH,53,2,397624,PA,1145 BOWER HILL ROAD SUITE 201,85,242059,4860,198620,220744,17,15243
1,BETHANY HOME HEALTH CARE,PASADENA,300,2,557154,CA,709 E COLORADO BLVD SUITE 210,348,580108,7732,1135385,960818,17,91101
1,ADVANCED HOME HEALTH SERVICES,YOAKUM,197,2,679671,TX,612 W. GRAND AVE,584,1500936,4843,1279117,1469939,17,77995
1,TLC HOME HEALTHCARE SERVICES INC,EL PASO,81,2,747614,TX,5959 GATEWAY WEST SUITE 250,145,573412,5791,396882,451814,17,79925
1,NORTH METRO MEDICAL CENTER HOME HEALTH AGENCY,JACKSONVILLE,150,2,47117,AR,1400 BRADEN STREET,237,788291,5064,697063,784748,18,72076
